,umap_1,umap_2
1035,10.720326,6.2727046
1036,7.6612906,6.233021
1037,9.262194,7.4338593
1038,8.854796,4.4286823
1039,9.455723,6.3653193
1040,8.330879,4.9892974
1041,1.6158993,5.482353
1042,8.954786,5.276266
1043,-4.133471,6.8319454
1044,8.674872,5.0264707
1045,6.5091925,5.5456734
1046,3.7674818,3.0612192
1047,5.9846425,5.8974752
1048,-0.06674408,2.8988204
1049,2.3995547,2.728592
1050,4.298454,4.4109287
1051,7.6774077,6.873382
1052,-0.9541362,7.4135075
1053,10.196221,5.9446006
1054,2.3887503,0.50637484
1055,4.2973065,1.1859748
1056,-1.9039315,5.1652503
1057,-3.3735626,5.746972
1058,3.167413,4.106808
1059,8.354131,5.3791194
1060,5.8719215,5.515843
1061,2.8207886,2.2046378
1062,1.7486221,2.4345157
1063,10.065081,5.3674126
1064,10.408531,6.049421
1065,10.462922,6.7154684
1066,-3.0377798,6.129991
1067,2.0213299,1.1404752
1068,-1.4782903,4.905406
1069,-2.994795,5.876193
1070,-3.4892895,6.4204674
1071,8.241517,4.952817
1072,5.673882,5.533383
1073,-3.371086,6.537962
1074,0.8946086,4.7470527
1075,4.20165,3.472248
1076,4.359259,5.029915
1077,2.8320074,0.1549156
1078,-2.4106746,4.717604
1079,-3.762712,6.3871818
1080,2.6841292,2.1564946
1081,8.575357,7.768578
1082,10.620384,6.9569407
1083,1.063557,1.5560675
1084,-3.6351535,5.9386086
1085,8.9566345,6.449637
1086,7.6479306,5.549147
1087,1.6971434,1.8298538
1088,-3.4132888,5.8149476
1089,7.590816,7.141289
1090,-2.9182744,1.7816231
1091,-2.360273,4.7762866
1092,-2.4700341,4.6504264
1093,7.545667,6.2424836
1094,7.9409585,7.149671
1095,2.3096375,2.3004324
1096,-3.4947596,1.3044826
1097,5.8576703,5.8079705
1098,9.882371,6.9238815
1099,8.636007,5.05193
1100,9.63021,7.660859
1101,-2.244901,1.6585248
1102,8.577013,5.03208
1103,-1.8617599,1.8483354
1104,-1.5737468,4.9211426
1105,6.7080054,4.6601048
1106,2.2297018,2.34892
1107,7.7273865,5.336035
1108,-2.5297346,4.5789123
1109,-3.590704,1.2445728
1110,1.9675525,2.571532
1111,-2.9753785,5.873962
1112,-2.3989816,4.67725
1113,10.040459,6.7637987
1114,2.756292,3.3338315
1115,11.594235,7.283626
1116,-3.9698954,6.3591886
1117,-0.46568432,3.9861577
1118,7.896247,4.66211
1119,1.4991128,1.8960006
1120,2.840151,2.8345342
1121,0.52158725,1.6287539
1122,4.0173535,4.4136596
1123,-3.2954996,1.4262308
1124,4.2593174,3.2679455
1125,0.9074759,1.4994966
1126,-3.3044024,5.7793016
1127,-3.5918322,1.2441328
1128,1.1645827,1.5029895
1129,12.414085,7.0765486
1130,-0.23632894,6.863221
1131,-2.3021774,2.1293035
1132,3.810779,4.329057
1133,-3.5785058,1.2546151
1134,1.4152968,1.6892445
1135,2.3451269,1.6225901
1136,-1.536226,6.0531096
1137,-3.2542539,5.762635
1138,2.1470938,1.8047842
1139,-2.8968575,1.664488
1140,-3.3569605,5.783438
1141,-2.758249,1.8800628
1142,8.356508,6.699323
1143,11.734809,7.1740727
1144,-3.238508,1.5359657
1145,-0.2978195,3.6918993
1146,10.644278,6.934598
1147,1.4693954,5.49648
1148,-1.1002657,7.4580812
1149,2.0053644,2.0130224
1150,2.7127304,3.2682483
1151,-0.06441382,2.9242754
1152,10.51318,6.691559
1153,-0.189587,2.9846392
1154,-3.3372746,1.4314104
1155,9.29664,5.9000664
1156,11.78401,6.994211
1157,1.5172737,1.5713259
1158,-1.8281734,1.8267518
1159,8.524805,4.868904
1160,6.2882648,6.4139853
1161,8.095031,7.0313177
1162,3.8764315,3.2465675
1163,-3.5511794,1.2665393
1164,6.950268,6.280522
1165,12.415667,7.153088
1166,11.5377445,6.077901
1167,12.074299,7.4753404
1168,4.261336,4.3616104
1169,11.098601,6.359017
1170,-3.5883946,1.2446209
1171,-3.236431,1.502692
1172,2.3829315,1.9096252
1173,-3.5872838,1.2471155
1174,8.299199,4.1294675
1175,8.121304,4.291349
1176,7.4618335,6.385851
1177,8.5538435,4.494766
1178,2.2913425,1.6953405
1179,8.534504,7.7522697
1180,2.0166333,1.2363315
1181,11.894701,6.447428
1182,9.822674,6.039985
1183,11.932269,6.035288
1184,4.3206925,2.8880675
1185,7.9166827,7.080529
1186,1.0761038,1.3823593
1187,-0.4013158,3.7148862
1188,9.083936,4.48424
1189,9.037765,4.494323
1190,2.7265954,2.2244143
1191,9.235881,6.7725534
1192,7.593737,6.708048
1193,5.45207,5.3976097
1194,11.05935,5.9776516
1195,-0.46555814,3.6858528
1196,9.121858,5.5853715
1197,8.168265,4.7747808
1198,10.147379,6.7423787
1199,5.9144187,5.180503
1200,-3.0987568,1.6243198
1201,1.4378843,0.16942196
1202,-0.056793667,2.8355582
1203,11.481904,7.3604274
1204,3.1431255,4.117955
1205,10.956883,6.427801
1206,9.075873,7.6502614
1207,11.426374,5.838694
1208,8.706781,5.178524
1209,8.240587,7.056509
1210,-3.4849389,5.8556833
1211,-3.5376794,6.3541284
1212,-3.042997,1.6068588
1213,-3.0764678,5.767967
1214,12.104725,6.145084
1215,-0.12592186,3.6975684
1216,-2.831261,1.7791893
1217,3.5799522,2.9481354
1218,-1.6910951,1.89593
1219,2.4130728,0.5223748
1220,6.4624624,6.54664
1221,8.759515,7.4061685
1222,4.2047625,0.6024802
1223,-0.011015742,2.4950876
1224,8.514618,7.7101765
1225,-0.52170384,2.4384124
1226,4.714997,3.0304937
1227,-2.5421207,2.0380304
1228,1.7655945,2.6864383
1229,-3.6976953,5.9596386
1230,3.6699362,4.358767
1231,8.059786,5.7456307
1232,10.578423,6.6187983
1233,8.2625265,6.2406054
1234,0.026780695,3.2052014
1235,10.982768,7.6069617
1236,2.195757,2.1699743
1237,10.409376,6.609366
1238,5.498605,0.70722044
1239,3.1293032,0.66159165
1240,10.666766,7.171959
1241,-0.1339144,3.6965015
1242,-3.758142,6.0637693
1243,4.1647034,0.47108802
1244,5.015919,1.2900109
1245,10.12303,5.919556
1246,3.294505,2.1250584
1247,8.116276,7.4804425
1248,5.9754877,1.068551
1249,2.085194,3.0612276
1250,8.563593,4.8057323
1251,8.448788,4.433655
1252,6.046328,6.547778
1253,12.054037,6.5073586
1254,10.372048,6.5033813
1255,0.9250487,0.6631949
1256,2.6306968,1.9192307
1257,8.687714,6.672975
1258,-1.3425537,4.7429943
1259,0.09360355,2.5015347
1260,8.18842,6.494839
1261,5.4215302,0.94557744
1262,6.327174,-0.6961999
1263,7.615325,5.0624976
1264,6.607271,-0.0676528
1265,8.37221,6.63909
1266,1.6835132,1.9523275
1267,-3.1577203,1.5806432
1268,8.423938,5.177904
1269,-0.21436545,5.5440345
1270,6.5908566,-0.08115816
1271,11.396698,6.17286
1272,1.3945639,1.897248
1273,3.990266,4.449424
1274,4.2517524,3.491323
1275,-0.8037921,7.609463
1276,-0.998803,3.2955275
1277,4.4005146,0.8355068
1278,6.160077,-0.2873428
1279,5.5253406,6.0100136
1280,2.7036977,2.6586328
1281,7.591513,4.3512335
1282,4.742414,2.9808009
1283,5.841072,4.54047
1284,10.475247,7.418925
1285,2.9966335,2.3043199
1286,-2.1752791,2.2431316
1287,2.1640933,3.0713797
1288,-3.955009,6.4609203
1289,6.1487474,-0.14825834
1290,5.2962832,0.8987583
1291,7.6522574,6.206832
1292,6.212793,5.335311
1293,-2.2955763,1.624542
1294,6.099509,-0.030959731
1295,-3.3328261,6.528878
1296,-3.610407,6.3254123
1297,8.242356,6.508044
1298,5.9474797,5.5738597
1299,6.2911983,-0.6684896
1300,9.416422,5.4625907
1301,7.567365,4.6820292
1302,6.0040574,-0.09726277
1303,8.832283,4.847988
1304,2.7439132,3.1459517
1305,-1.1922281,5.606086
1306,4.4064355,0.6226805
1307,1.8990089,2.1142325
1308,5.6415863,0.07390689
1309,1.7502235,2.6301959
1310,6.6475673,4.6003904
1311,9.569977,5.462986
1312,0.13236319,2.4412282
1313,0.5965738,1.709341
1314,6.20244,0.73608077
1315,4.2804637,0.63663733
1316,2.6823883,2.1056006
1317,6.4262695,6.557833
1318,8.436957,6.818931
1319,8.059976,6.4293756
1320,-0.27708462,2.5267165
1321,0.2109029,2.0315144
1322,3.5625787,4.5558248
1323,2.6804948,2.3860736
1324,7.1128745,4.414263
1325,7.6697865,7.201306
1326,5.992018,1.6334345
1327,8.778006,6.3374457
1328,2.3097599,3.0924716
1329,6.0870132,1.4873815
1330,6.8314962,5.6963224
1331,-1.6614586,2.144342
1332,4.362785,0.7338736
1333,3.8201933,3.1376173
1334,3.3744514,4.2652307
1335,4.5164804,0.9305406
1336,4.2344027,1.1468209
1337,2.1763372,2.6465766
1338,10.238482,5.552788
1339,-2.6958141,1.8858604
1340,2.2214348,2.2936833
1341,5.217323,5.289737
1342,4.3041663,0.7760502
1343,5.4469976,0.91422254
1344,2.7153347,0.53042495
1345,6.089751,5.9486356
1346,9.2119055,5.381557
1347,3.181065,4.3316
1348,5.03474,4.9934244
1349,-2.6576076,4.4198036
1350,10.078325,5.5143776
1351,9.096495,6.8933144
1352,-0.35808194,3.8958437
1353,6.2543683,0.32846126
1354,8.452196,5.0081344
1355,11.677421,7.0584855
1356,9.726491,5.45506
1357,0.11435355,2.8168697
1358,6.476303,5.7081733
1359,4.4419465,2.9292352
1360,5.3624578,0.8569617
1361,10.30924,5.326292
1362,3.8857217,3.0054834
1363,6.0828333,5.968988
1364,2.826587,0.91694903
1365,-2.626033,4.4358525
1366,5.9188695,0.9130582
1367,5.856383,0.94422174
1368,3.5262134,2.0300274
1369,5.802766,1.7002376
1370,5.78012,1.556797
1371,9.696945,6.314316
1372,8.863001,5.4733496
1373,8.998442,4.4310236
1374,3.080804,0.876157
1375,4.320192,0.8492638
1376,4.5444603,4.729281
1377,6.080709,5.804998
1378,4.3820214,0.9063531
1379,5.4150224,1.3355879
1380,-2.6080172,4.4477596
1381,3.0855317,0.63364863
1382,6.3396416,0.30165362
1383,6.3330336,-0.6821989
1384,5.689728,5.4036417
1385,5.751678,1.631715
1386,5.518962,5.731688
1387,5.2960505,5.77104
1388,6.5948534,6.735646
1389,6.526151,6.555755
1390,4.132009,3.3117602
1391,6.377467,0.21755245
1392,8.632729,6.329281
1393,8.882259,5.5517287
1394,6.1901813,0.4965021
1395,5.463477,1.017726
1396,2.0122335,1.5411797
1397,6.1007576,0.39296606
1398,5.449631,1.3471271
1399,6.41182,6.5115156
1400,-3.0466735,1.6399442
1401,5.293997,1.343398
1402,4.699178,3.5578299
1403,-2.5961726,4.536172
1404,5.2333517,1.0873812
1405,-3.2361705,5.7713785
1406,0.40990368,2.7534406
1407,10.115274,5.319637
1408,2.5096383,0.9758861
1409,6.6038985,-0.060803223
1410,2.7817175,2.6344907
1411,8.916925,7.9057155
1412,8.120924,7.286029
1413,9.72951,5.632187
1414,1.6428169,1.4100276
1415,8.621045,4.9902525
1416,0.53792536,1.7058463
1417,5.2174025,1.1042175
1418,4.5050154,0.5422134
1419,10.325528,5.3351655
1420,6.1426663,-0.08886246
1421,6.5386276,-0.039043985
1422,8.05848,5.7362895
1423,7.747921,5.673353
1424,5.322788,0.7686023
1425,6.656145,6.8085113
1426,12.021172,6.4531007
1427,6.116825,0.35543445
1428,-0.22027877,3.7544975
1429,-2.1373277,5.8268247
1430,6.3108473,0.28582755
1431,7.313206,5.4819427
1432,-3.0201397,1.6309823
1433,9.309842,5.6256075
1434,3.3641715,4.1226053
1435,-2.514657,4.4974046
1436,10.014259,5.7345386
1437,1.5064001,1.5924009
1438,10.636319,7.2603807
1439,0.18601254,2.521642
1440,4.172546,0.4721924
1441,5.6130667,0.5132341
1442,11.408851,7.0931287
1443,6.1465077,4.6920686
1444,2.0106678,3.006994
1445,-2.3470457,2.1387088
1446,-3.3926117,5.91052
1447,-3.347411,5.8783364
1448,4.921227,1.0888472
1449,6.133989,0.5130548
1450,4.529083,0.56430393
1451,5.402045,0.84849083
1452,1.6671327,3.2032056
1453,2.882675,2.504861
1454,3.1540635,4.3735533
1455,1.3696003,1.7119377
1456,2.3812113,3.1738393
1457,0.08951966,2.4318504
1458,-0.5141631,7.399813
1459,1.1427177,0.630719
1460,5.983182,0.4745924
1461,3.6724334,4.3526635
1462,7.41676,5.5281734
1463,-3.034662,5.8603516
1464,6.5744367,-0.06720003
1465,6.6054635,-0.020794703
1466,5.2800207,1.3677372
1467,-2.9168968,1.6166998
1468,9.623914,7.774677
1469,-2.6128042,4.436166
1470,2.9135668,2.83483
1471,1.3329929,1.0137465
1472,-2.6335037,4.5027685
1473,5.3348913,1.233377
1474,4.4873457,0.52317214
1475,0.99557835,0.6334392
1476,0.16250099,2.7359483
1477,3.4458709,4.0944324
1478,4.8974595,3.0533867
1479,-2.3713331,1.7844774
1480,-0.47419378,7.394607
1481,-2.290005,5.755179
1482,-3.0400944,5.7995257
1483,12.273844,7.3128357
1484,9.932764,6.5567136
1485,5.4691787,1.3157866
1486,4.6243935,0.88244116
1487,-2.5757065,5.944617
1488,2.666018,3.2670474
1489,7.6312532,6.9753656
1490,1.9291831,3.0754306
1491,2.4690163,2.9619381
1492,6.551207,0.005510829
1493,-2.1681733,4.668718
1494,5.774442,0.9531914
1495,8.988594,5.0461164
1496,-2.561548,4.4462137
1497,11.1042,6.919865
1498,2.9295557,0.9045713
1499,2.7981737,3.3984714
1500,-0.49362698,7.5223923
1501,4.897217,3.0533597
1502,5.356346,0.9698672
1503,6.2660403,0.3270093
1504,4.3665886,2.9012413
1505,10.572607,6.08506
1506,-2.227042,2.1712396
1507,-2.6184068,4.4647098
1508,-2.3463027,4.533432
1509,10.412552,6.548771
1510,11.6333275,7.020862
1511,11.358578,7.257984
1512,12.298929,7.223536
1513,-2.615325,4.4925036
1514,-0.13864304,6.6188617
1515,8.186082,3.9527094
1516,0.13073441,2.5026345
1517,-0.10932427,4.7944083
1518,6.3251657,-0.6927532
1519,8.3428955,6.4174075
1520,1.798125,1.7112314
1521,11.28881,7.713632
1522,2.2686124,2.419999
1523,-0.2320701,3.2851837
1524,9.005327,6.7144094
1525,5.098569,1.2254053
1526,6.0794687,-0.06037268
1527,2.8561163,3.4311907
1528,3.9028957,1.5636141
1529,-0.6361644,5.31316
1530,1.325844,5.413507
1531,-2.1170042,4.665321
1532,2.650959,1.6247156
1533,-0.06541136,3.6757665
1534,-0.16603547,3.9016974
1535,2.3807595,3.059077
1536,11.069514,6.2645273
1537,7.8063,4.583098
1538,4.6186934,0.8572082
1539,1.8342732,2.0358634
1540,4.283544,0.94043964
1541,-0.053562313,4.758873
1542,0.49984252,1.6698087
1543,-3.0913577,5.8442764
1544,9.548027,6.2210402
1545,1.8542159,1.4015272
1546,2.9773495,2.2262485
1547,0.48925757,1.6858289
1548,7.968415,6.973868
1549,-0.14836822,5.9970493
1550,2.7314734,3.3210495
1551,-0.10069525,4.8246107
1552,2.559962,1.7467599
1553,-2.4873679,4.6323137
1554,1.6662236,2.8529599
1555,2.8273764,3.4322243
1556,-0.23116007,3.8513389
1557,-0.19018978,3.6295907
1558,2.2863271,1.6316918
1559,-3.2722197,5.840959
1560,0.12792875,2.4458928
1561,-0.29646266,7.058494
1562,-1.7627889,5.006177
1563,-0.13265304,6.5336356
1564,5.120088,5.5787344
1565,0.37288904,2.2333822
1566,2.1644077,2.3361766
1567,2.5705729,3.236044
1568,8.266353,6.4363494
1569,2.480224,3.1986456
1570,1.6194278,0.37041697
1571,2.8291173,3.4230967
1572,-0.21396549,6.676888
1573,2.2233636,1.5228708
1574,8.764022,7.1918564
1575,-2.1259716,6.1122923
1576,2.8021789,3.402299
1577,6.6860085,4.775917
1578,6.4967084,6.5357504
1579,2.428584,0.6361669
1580,2.800769,3.4020696
1581,1.9200237,2.932416
1582,2.6600375,2.7684598
1583,-3.5064042,6.090264
1584,10.905973,6.399383
1585,2.9239826,2.0697584
1586,12.059605,6.536895
1587,-2.7726262,6.3280873
1588,3.847295,4.396239
1589,-0.49543148,6.762091
1590,-2.8546836,5.776874
1591,4.9881477,5.472018
1592,1.2266148,1.7156879
1593,2.511815,3.2030535
1594,-2.283146,4.774535
1595,-2.288908,6.829376
1596,10.791905,7.598912
1597,1.3072639,2.8647664
1598,2.694609,3.2824945
1599,11.0005865,7.8790655
1600,0.12949198,3.6824653
1601,2.7863493,2.1339824
1602,8.668587,7.5996766
1603,0.25675339,2.7348204
1604,3.5004368,4.3022456
1605,11.47851,7.3379507
1606,-3.6510456,6.665625
1607,2.1262743,1.7188475
1608,4.579925,4.7840047
1609,8.653001,6.5972753
1610,-0.08792884,5.2120686
1611,3.9386432,3.8817194
1612,1.8571175,2.616197
1613,-3.4642603,6.3804464
1614,-1.6484711,5.032909
1615,-3.0773518,5.8484817
1616,10.509432,7.714448
1617,-3.7824354,6.630295
1618,-0.2614689,6.977913
1619,-3.3045533,6.364626
1620,6.8622146,4.2982984
1621,-2.798551,6.361863
1622,-2.3959541,5.885062
1623,9.245359,6.8641133
1624,5.991134,5.374551
1625,2.6105568,3.2427545
1626,2.7858915,3.3876088
1627,7.689262,4.5720067
1628,5.0161777,5.140566
1629,-1.2689948,7.1427507
1630,3.3724487,4.1660137
1631,-3.2993286,6.2934303
1632,-4.0800734,6.749154
1633,-4.025967,6.7436194
1634,1.5963299,1.4738269
1635,9.210279,7.2850018
1636,2.6733391,3.2171173
1637,1.940798,2.8960645
1638,9.569171,7.870509
1639,0.018328154,3.4611533
1640,1.8234317,2.6357317
1641,3.3503702,2.7482054
1642,4.3629036,4.7775335
1643,-2.4610643,6.854548
1644,1.168967,0.13928483
1645,-0.12196373,4.7670155
1646,10.668715,6.927689
1647,2.6502242,3.222648
1648,-4.1276565,6.8459454
1649,1.876603,2.7546394
1650,10.045698,7.9117665
1651,7.3169255,6.3431325
1652,-0.15402626,4.78329
1653,12.2705765,7.28259
1654,1.9274793,1.8547126
1655,8.378881,4.6891146
1656,0.19495426,2.11667
1657,-2.2250862,5.695991
1658,-0.16106912,6.436934
1659,1.5175731,0.017201345
1660,-3.3684895,6.223
1661,7.545071,7.0201693
1662,1.178392,2.4330196
1663,9.388958,5.585068
1664,1.0859839,-1.3753265
1665,-2.057416,2.313975
1666,-0.10387415,4.4822884
1667,8.040604,4.51375
1668,4.030151,4.839331
1669,9.328354,7.8867435
1670,9.494839,7.850696
1671,8.231323,4.0959845
1672,8.619436,4.2726636
1673,6.8169665,4.60058
1674,7.9759293,7.0554576
1675,1.1998801,-0.839007
1676,1.234667,-0.78484976
1677,0.12936223,2.45699
1678,10.162422,7.529699
1679,7.9303055,6.965947
1680,-1.8476377,1.9899302
1681,5.3983397,4.5578804
1682,-2.2804923,1.8687874
1683,4.891498,4.710339
1684,3.4773088,4.037524
1685,0.037202626,3.0246267
1686,11.757828,5.8805394
1687,9.588378,7.881977
1688,12.015801,6.288805
1689,3.4583728,4.141085
1690,-0.15952611,3.3662603
1691,0.1209262,2.2737381
1692,1.1656848,-1.6365031
1693,5.345403,5.2006
1694,8.227255,6.5304213
1695,9.446945,7.709868
1696,7.066253,4.481159
1697,1.1268283,-1.5540788
1698,9.926378,6.9985394
1699,-1.8170487,2.0216837
1700,11.020681,7.5751796
1701,9.279031,7.5421968
1702,1.952733,1.6743882
1703,1.0741147,-1.1916684
1704,1.285454,-0.77972585
1705,9.547925,7.9551215
1706,8.585569,7.792669
1707,6.2894044,5.785117
1708,6.765683,5.76772
1709,3.3565245,4.2477837
1710,4.5940948,4.8422437
1711,1.5608314,2.278907
1712,11.225692,7.7607684
1713,5.758173,6.146213
1714,0.073538974,2.5160007
1715,8.220402,7.3983946
1716,11.599228,6.043739
1717,10.742884,5.8436866
1718,9.356329,5.5112314
1719,6.678713,6.9201612
1720,4.529358,5.1480494
1721,-0.3577158,6.508238
1722,-0.15157194,6.3724027
1723,-1.8974473,1.9415121
1724,9.231508,7.932874
1725,8.479549,7.47529
1726,-0.15577677,3.8106296
1727,11.631785,6.1173697
1728,8.290449,7.184813
1729,4.7828145,2.8779972
1730,1.6446481,0.15959452
1731,11.382445,7.363862
1732,8.348699,7.394527
1733,-0.485868,7.5107627
1734,5.9481544,6.292716
1735,8.21835,4.7843585
1736,10.167594,6.929363
1737,0.55122733,1.7086765
1738,6.7259564,6.728673
1739,6.1469064,6.360152
1740,6.605499,6.762462
1741,1.3191959,5.246035
1742,-0.45936468,4.2707877
1743,0.08049007,2.4152431
1744,-3.3044007,6.4373136
1745,7.768761,6.228773
1746,9.324014,7.696877
1747,10.362006,6.670304
1748,-4.1124234,6.7767
1749,-3.1688926,5.7617126
1750,7.139665,4.707822
1751,1.8776118,1.7610313
1752,10.5318985,7.439777
1753,10.360244,6.461418
1754,10.102143,7.313099
1755,6.830838,6.8306465
1756,-3.3821416,6.5505724
1757,9.4758625,6.297507
1758,-2.677397,1.9009638
1759,11.028051,6.1093736
1760,-0.41200578,3.9154735
1761,1.9402797,1.8181905
1762,-0.9701397,3.3815823
1763,11.898691,6.651326
1764,10.434042,7.238101
1765,2.7130296,2.5472152
1766,6.906443,4.59676
1767,3.0746827,1.7284669
1768,9.582879,6.0648737
1769,10.0606575,6.132281
1770,7.724288,6.2198653
1771,-3.612455,6.0333037
1772,-2.0972886,2.2514641
1773,-1.6814713,2.146654
1774,-2.7995505,1.4893823
1775,-4.0936365,6.7815514
1776,9.631275,7.9627566
1777,8.224936,7.1006813
1778,3.5106127,4.0052795
1779,-2.0691762,6.61757
1780,0.71302205,4.721038
1781,6.739038,6.877059
1782,0.5229258,2.3882797
1783,9.917055,7.1744013
1784,9.32956,6.216617
1785,8.535375,7.3626385
1786,-2.3333979,6.9269905
1787,1.7695669,3.5741925
1788,-1.6672271,1.805516
1789,-2.2371154,2.123007
1790,-3.6096768,6.7035446
1791,10.497408,7.4084573
1792,2.5637186,2.2248428
1793,3.0364997,4.2270164
1794,-0.14922619,3.3834202
1795,6.5978355,5.737557
1796,0.77038425,4.71926
1797,-2.6207922,6.2652216
1798,8.41277,5.451451
1799,2.7710693,3.3440146
1800,10.806564,7.582271
1801,7.7289762,7.1079965
1802,-1.5322499,4.7971597
1803,2.932286,1.9375148
1804,8.863195,7.88608
1805,-1.3697383,9.598046
1806,7.4895945,7.0948477
1807,4.4956045,5.110738
1808,0.97455394,5.011546
1809,9.966609,6.7722855
1810,1.9541185,2.0395658
1811,9.191194,5.3823185
1812,2.48159,1.0529486
1813,-0.6060348,7.9051313
1814,-1.2788378,8.64923
1815,5.512006,5.8279166
1816,11.469632,7.3610616
1817,9.379485,7.9269867
1818,8.549632,6.3696213
1819,0.72263306,4.72226
1820,9.124756,6.616806
1821,-0.59648776,5.769967
1822,-1.1126658,7.4052916
1823,-0.4879084,7.3104973
1824,5.75286,3.9771712
1825,4.128528,3.280462
1826,-2.3269951,5.6281905
1827,1.3214344,3.6230423
1828,-1.2350383,7.557548
1829,-1.3652811,5.5685744
1830,-0.87778836,8.193642
1831,5.5391498,5.7566485
1832,7.878744,6.2713385
1833,-1.0897685,6.7413983
1834,-0.46978137,6.7661457
1835,0.6442392,1.7235991
1836,0.52113414,1.5643901
1837,8.207111,4.0294557
1838,4.6984386,5.010061
1839,0.08344852,2.5278075
1840,-1.9165685,5.972092
1841,8.270866,4.0513635
1842,10.210387,6.5799704
1843,1.8465575,1.6949451
1844,0.4840119,4.5694065
1845,8.747037,4.902243
1846,2.0529592,1.9632112
1847,0.025486061,4.3926024
1848,-0.62018436,5.554799
1849,1.7311422,3.0607176
1850,4.890544,4.912959
1851,7.8015356,7.155134
1852,0.35652655,1.6697533
1853,4.852033,5.340404
1854,4.071972,3.684806
1855,5.6183696,4.3096128
1856,2.6358266,1.709983
1857,9.471979,6.0628915
1858,8.534755,4.708939
1859,8.912092,6.5197806
1860,-1.0952648,6.3177805
1861,-0.106732905,3.6079202
1862,9.364909,7.5015926
1863,-0.053325094,4.041872
1864,0.17237847,4.4207673
1865,6.503993,6.59757
1866,4.3955274,4.8712277
1867,5.700086,5.4092474
1868,5.3112707,5.680664
1869,-0.04263698,4.739653
1870,8.1725645,4.3750668
1871,11.433126,7.3850775
1872,-0.081066325,3.3130796
1873,12.2958765,7.301686
1874,4.317473,4.342956
1875,8.88621,7.541607
1876,6.498705,6.2845063
1877,-2.2928505,4.8270626
1878,8.662247,5.9768114
1879,0.08379775,4.142801
1880,-0.044285413,5.0696707
1881,6.324538,6.390835
1882,-2.1214345,6.7593994
1883,-1.2363482,5.936245
1884,6.4764776,4.349973
1885,11.575587,7.266282
1886,10.746173,7.692844
1887,4.8988156,5.3772388
1888,8.387469,4.6194177
1889,2.464535,1.7473809
1890,-0.6615184,5.193222
1891,1.4379984,3.897424
1892,4.530043,4.325179
1893,8.519458,5.4043336
1894,2.5930445,2.0749195
1895,7.0300765,6.7484393
1896,9.9764385,7.899886
1897,-0.094703,3.85262
1898,0.37477988,4.431071
1899,0.29164043,4.409607
1900,9.403467,7.506226
1901,-1.992092,6.528899
1902,1.7964022,2.623557
1903,-0.44066527,5.822006
1904,10.416321,6.751294
1905,0.06296682,4.3092976
1906,7.515579,6.3540564
1907,8.133454,5.37583
1908,3.0399969,2.4697347
1909,-0.3315602,3.835214
1910,-0.837671,7.2868247
1911,-1.6751069,4.9449134
1912,-0.31527272,5.703568
1913,-1.1270335,6.3524613
1914,5.6613817,4.995321
1915,-0.019460972,4.968613
1916,8.949214,7.6404147
1917,-0.5825583,5.323599
1918,1.4873625,5.5029984
1919,-0.33826932,5.7628655
1920,0.5832738,3.4583666
1921,-1.203726,7.5041685
1922,0.2646335,1.9840157
1923,1.7404829,2.7960856
1924,9.339495,5.485303
1925,7.89793,7.033797
1926,-0.09691939,4.552883
1927,1.4179157,-1.3454927
1928,-2.3278644,6.762099
1929,1.1925408,-1.4165075
1930,1.7762861,1.4109126
1931,3.190611,2.3312511
1932,7.8303013,7.0553303
1933,1.243285,-0.38282844
1934,4.7500534,4.642233
1935,1.6217846,2.603009
1936,12.247753,6.308788
1937,-2.134357,4.9241314
1938,-1.2754146,8.6910095
1939,-2.0422885,4.9689384
1940,-1.0490797,8.915646
1941,9.9662895,5.5167885
1942,0.35177457,3.4078913
1943,1.883316,2.431886
1944,1.5641614,-1.7474383
1945,12.289282,7.2607565
1946,-0.7341152,7.191544
1947,7.9849205,6.9956493
1948,1.5320437,1.2180668
1949,-1.652161,4.9046936
1950,0.16235146,2.216013
1951,2.3295264,0.84662324
1952,1.1920601,-0.8560761
1953,12.452299,7.1421657
1954,6.2963605,6.341853
1955,1.6290369,3.9353251
1956,-0.020867215,3.861979
1957,-0.13481233,6.092304
1958,-1.2360314,9.362308
1959,6.1392064,5.5715647
1960,11.708692,6.244927
1961,4.458874,4.0595
1962,0.74160707,2.1671119
1963,10.857026,7.0560284
1964,-0.7083149,7.5851016
1965,10.467068,6.6178546
1966,3.3624377,1.6436836
1967,0.108078,4.342683
1968,11.110127,6.2635913
1969,10.172404,7.179459
1970,11.399413,5.756578
1971,-0.89104515,7.33528
1972,11.473622,7.3620768
1973,9.955033,6.2168093
1974,0.15156035,4.2759185
1975,8.616209,6.350872
1976,7.22165,5.537475
1977,0.121536605,4.2460194
1978,-0.09436584,5.024777
1979,-1.0927607,7.5340466
1980,8.956256,5.682609
1981,1.7407811,2.8469265
1982,-0.31894264,6.055508
1983,4.4698973,4.886702
1984,0.04422395,4.158972
1985,-0.5841993,7.7076774
1986,8.730702,6.3965483
1987,10.237547,6.2603154
1988,4.2917104,4.5076528
1989,1.1791514,5.62167
1990,1.3209215,1.8352307
1991,10.747026,6.907771
1992,1.7179399,5.4000173
1993,8.478066,7.3449864
1994,0.21705568,2.5080893
1995,4.281329,4.110617
1996,-0.4362822,7.352655
1997,8.886658,5.6641955
1998,2.4221213,1.7525871
